ano,unidade_geografica,nivel_geografico,localizacao,dependencia,taxa_aprovacao,taxa_reprovacao,taxa_abandono
2025,Centro-Oeste,Regiao,Urbana,Pública,95.0,3.7,1.3
2025,Centro-Oeste,Regiao,Rural,Pública,96.1,3.0,0.9
2025,Rondônia,UF,Total,Total,91.7,4.3,4.0
2025,Rondônia,UF,Urbana,Total,91.7,4.3,4.0
2025,Rondônia,UF,Rural,Total,92.7,4.0,3.3
2025,Rondônia,UF,Total,Federal,92.9,6.8,0.3
2025,Rondônia,UF,Urbana,Federal,92.1,7.7,0.2
2025,Rondônia,UF,Rural,Federal,95.7,4.1,0.2
2025,Rondônia,UF,Total,Estadual,91.2,4.2,4.6
2025,Rondônia,UF,Urbana,Estadual,91.2,4.2,4.6
2025,Rondônia,UF,Rural,Estadual,90.7,4.1,5.2
2025,Rondônia,UF,Total,Municipal,,,
2025,Rondônia,UF,Urbana,Municipal,,,
2025,Rondônia,UF,Rural,Municipal,,,
2025,Rondônia,UF,Total,Privada,97.1,2.4,0.5
2025,Rondônia,UF,Urbana,Privada,97.7,2.2,0.1
2025,Rondônia,UF,Rural,Privada,94.4,3.6,2.0
2025,Rondônia,UF,Total,Pública,91.3,4.4,4.3
2025,Rondônia,UF,Urbana,Pública,91.2,4.4,4.4
2025,Rondônia,UF,Rural,Pública,92.3,4.1,3.6
2025,Acre,UF,Total,Total,89.7,6.0,4.3
2025,Acre,UF,Urbana,Total,90.4,6.9,2.7
2025,Acre,UF,Rural,Total,87.6,3.3,9.1
2025,Acre,UF,Total,Federal,92.9,4.6,2.5
2025,Acre,UF,Urbana,Federal,92.4,4.9,2.7
2025,Acre,UF,Rural,Federal,94.7,3.9,1.4
2025,Acre,UF,Total,Estadual,89.0,6.3,4.7
2025,Acre,UF,Urbana,Estadual,89.7,7.4,2.9
2025,Acre,UF,Rural,Estadual,87.1,3.3,9.6
2025,Acre,UF,Total,Municipal,,,
2025,Acre,UF,Urbana,Municipal,,,
2025,Acre,UF,Rural,Municipal,,,
2025,Acre,UF,Total,Privada,97.6,2.3,0.1
2025,Acre,UF,Urbana,Privada,97.6,2.3,0.1
2025,Acre,UF,Total,Pública,89.2,6.2,4.6
2025,Acre,UF,Urbana,Pública,89.9,7.3,2.8
2025,Acre,UF,Rural,Pública,87.6,3.3,9.1
2025,Amazonas,UF,Total,Total,89.8,6.3,3.9
2025,Amazonas,UF,Urbana,Total,89.8,6.9,3.3
2025,Amazonas,UF,Rural,Total,89.9,3.7,6.4
2025,Amazonas,UF,Total,Federal,93.0,5.6,1.4
2025,Amazonas,UF,Urbana,Federal,92.6,5.9,1.5
2025,Amazonas,UF,Rural,Federal,95.6,3.9,0.5
2025,Amazonas,UF,Total,Estadual,89.3,6.5,4.2
2025,Amazonas,UF,Urbana,Estadual,89.1,7.2,3.7
2025,Amazonas,UF,Rural,Estadual,89.8,3.7,6.5
2025,Amazonas,UF,Total,Municipal,,,
2025,Amazonas,UF,Urbana,Municipal,,,
2025,Amazonas,UF,Rural,Municipal,,,
2025,Amazonas,UF,Total,Privada,98.1,1.8,0.1
2025,Amazonas,UF,Urbana,Privada,98.1,1.8,0.1
2025,Amazonas,UF,Rural,Privada,100.0,0.0,0.0
2025,Amazonas,UF,Total,Pública,89.4,6.5,4.1
2025,Amazonas,UF,Urbana,Pública,89.3,7.2,3.5
2025,Amazonas,UF,Rural,Pública,89.9,3.7,6.4
2025,Roraima,UF,Total,Total,88.3,7.7,4.0
2025,Roraima,UF,Urbana,Total,88.5,8.6,2.9
2025,Roraima,UF,Rural,Total,87.8,4.8,7.4
2025,Roraima,UF,Total,Federal,92.2,7.5,0.3
2025,Roraima,UF,Urbana,Federal,95.1,4.6,0.3
2025,Roraima,UF,Rural,Federal,80.8,19.2,0.0
2025,Roraima,UF,Total,Estadual,87.7,8.0,4.3
2025,Roraima,UF,Urbana,Estadual,87.6,9.2,3.2
2025,Roraima,UF,Rural,Estadual,88.0,4.2,7.8
2025,Roraima,UF,Total,Municipal,,,
2025,Roraima,UF,Urbana,Municipal,,,
2025,Roraima,UF,Rural,Municipal,,,
2025,Roraima,UF,Total,Privada,95.9,4.0,0.1
2025,Roraima,UF,Urbana,Privada,95.9,4.0,0.1
2025,Roraima,UF,Rural,Privada,100.0,0.0,0.0
2025,Roraima,UF,Total,Pública,87.9,8.0,4.1
2025,Roraima,UF,Urbana,Pública,88.0,9.0,3.0
2025,Roraima,UF,Rural,Pública,87.8,4.8,7.4
2025,Pará,UF,Total,Total,99.0,0.4,0.6
2025,Pará,UF,Urbana,Total,99.1,0.5,0.4
2025,Pará,UF,Rural,Total,98.9,0.3,0.8
2025,Pará,UF,Total,Federal,93.2,5.2,1.6
2025,Pará,UF,Urbana,Federal,93.3,5.1,1.6
2025,Pará,UF,Rural,Federal,89.6,10.1,0.3
2025,Pará,UF,Total,Estadual,99.3,0.2,0.5
2025,Pará,UF,Urbana,Estadual,99.4,0.2,0.4
2025,Pará,UF,Rural,Estadual,99.0,0.3,0.7
2025,Pará,UF,Total,Municipal,100.0,0.0,0.0
2025,Pará,UF,Urbana,Municipal,,,
2025,Pará,UF,Rural,Municipal,100.0,0.0,0.0
2025,Pará,UF,Total,Privada,98.2,1.4,0.4
2025,Pará,UF,Urbana,Privada,98.4,1.4,0.2
2025,Pará,UF,Rural,Privada,88.2,2.0,9.8
2025,Pará,UF,Total,Pública,99.1,0.3,0.6
2025,Pará,UF,Urbana,Pública,99.1,0.3,0.6
2025,Pará,UF,Rural,Pública,99.0,0.3,0.7
2025,Amapá,UF,Total,Total,90.8,4.8,4.4
2025,Amapá,UF,Urbana,Total,91.0,4.7,4.3
2025,Amapá,UF,Rural,Total,89.1,5.1,5.8
2025,Amapá,UF,Total,Federal,95.6,3.8,0.6
2025,Amapá,UF,Urbana,Federal,95.6,3.8,0.6
2025,Amapá,UF,Total,Estadual,89.8,5.2,5.0
2025,Amapá,UF,Urbana,Estadual,89.9,5.2,4.9
2025,Amapá,UF,Rural,Estadual,89.3,5.3,5.4
2025,Amapá,UF,Total,Municipal,,,
2025,Amapá,UF,Urbana,Municipal,,,
2025,Amapá,UF,Rural,Municipal,,,
2025,Amapá,UF,Total,Privada,98.2,0.7,1.1
2025,Amapá,UF,Urbana,Privada,99.4,0.5,0.1
2025,Amapá,UF,Rural,Privada,85.3,2.2,12.5
2025,Amapá,UF,Total,Pública,90.1,5.1,4.8
2025,Amapá,UF,Urbana,Pública,90.2,5.1,4.7
2025,Amapá,UF,Rural,Pública,89.3,5.3,5.4
2025,Tocantins,UF,Total,Total,96.0,2.9,1.1
2025,Tocantins,UF,Urbana,Total,96.2,2.8,1.0
2025,Tocantins,UF,Rural,Total,94.4,4.0,1.6
2025,Tocantins,UF,Total,Federal,91.6,8.2,0.2
2025,Tocantins,UF,Urbana,Federal,90.9,8.9,0.2
2025,Tocantins,UF,Rural,Federal,93.7,6.2,0.1
2025,Tocantins,UF,Total,Estadual,96.1,2.7,1.2
2025,Tocantins,UF,Urbana,Estadual,96.3,2.7,1.0
2025,Tocantins,UF,Rural,Estadual,94.4,3.8,1.8
2025,Tocantins,UF,Total,Municipal,,,
2025,Tocantins,UF,Urbana,Municipal,,,
2025,Tocantins,UF,Rural,Municipal,,,
2025,Tocantins,UF,Total,Privada,98.6,1.2,0.2
2025,Tocantins,UF,Urbana,Privada,98.6,1.3,0.1
2025,Tocantins,UF,Rural,Privada,100.0,0.0,0.0
2025,Tocantins,UF,Total,Pública,95.9,3.0,1.1
2025,Tocantins,UF,Urbana,Pública,96.0,2.9,1.1
2025,Tocantins,UF,Rural,Pública,94.3,4.1,1.6
2025,Maranhão,UF,Total,Total,93.4,3.6,3.0
2025,Maranhão,UF,Urbana,Total,93.9,3.5,2.6
2025,Maranhão,UF,Rural,Total,91.1,4.1,4.8
2025,Maranhão,UF,Total,Federal,93.2,5.8,1.0
2025,Maranhão,UF,Urbana,Federal,92.9,6.1,1.0
2025,Maranhão,UF,Rural,Federal,94.2,4.8,1.0
2025,Maranhão,UF,Total,Estadual,93.2,3.7,3.1
2025,Maranhão,UF,Urbana,Estadual,93.6,3.6,2.8
2025,Maranhão,UF,Rural,Estadual,90.8,4.3,4.9
2025,Maranhão,UF,Total,Municipal,91.2,0.7,8.1
2025,Maranhão,UF,Urbana,Municipal,86.8,1.3,11.9
2025,Maranhão,UF,Rural,Municipal,93.8,0.3,5.9
2025,Maranhão,UF,Total,Privada,97.0,1.8,1.2
2025,Maranhão,UF,Urbana,Privada,97.8,1.7,0.5
2025,Maranhão,UF,Rural,Privada,89.7,3.0,7.3
2025,Maranhão,UF,Total,Pública,93.2,3.8,3.0
2025,Maranhão,UF,Urbana,Pública,93.6,3.7,2.7
2025,Maranhão,UF,Rural,Pública,91.1,4.2,4.7
2025,Piauí,UF,Total,Total,98.9,0.7,0.4
2025,Piauí,UF,Urbana,Total,98.9,0.7,0.4
2025,Piauí,UF,Rural,Total,98.7,0.7,0.6
2025,Piauí,UF,Total,Federal,95.2,3.6,1.2
2025,Piauí,UF,Urbana,Federal,95.4,3.5,1.1
2025,Piauí,UF,Rural,Federal,93.4,3.9,2.7
2025,Piauí,UF,Total,Estadual,99.5,0.1,0.4
2025,Piauí,UF,Urbana,Estadual,99.5,0.1,0.4
2025,Piauí,UF,Rural,Estadual,99.6,0.2,0.2
2025,Piauí,UF,Total,Municipal,,,
2025,Piauí,UF,Urbana,Municipal,,,
2025,Piauí,UF,Rural,Municipal,,,
2025,Piauí,UF,Total,Privada,97.2,2.6,0.2
2025,Piauí,UF,Urbana,Privada,97.2,2.6,0.2
2025,Piauí,UF,Rural,Privada,100.0,0.0,0.0
2025,Piauí,UF,Total,Pública,99.1,0.4,0.5
2025,Piauí,UF,Urbana,Pública,99.1,0.4,0.5
2025,Piauí,UF,Rural,Pública,98.6,0.7,0.7
2025,Ceará,UF,Total,Total,97.6,1.0,1.4
2025,Ceará,UF,Urbana,Total,97.5,1.0,1.5
2025,Ceará,UF,Rural,Total,98.2,0.6,1.2
2025,Ceará,UF,Total,Federal,89.2,9.2,1.6
2025,Ceará,UF,Urbana,Federal,88.9,9.4,1.7
2025,Ceará,UF,Rural,Federal,92.4,7.4,0.2
2025,Ceará,UF,Total,Estadual,97.6,0.8,1.6
2025,Ceará,UF,Urbana,Estadual,97.6,0.8,1.6
2025,Ceará,UF,Rural,Estadual,98.4,0.4,1.2
2025,Ceará,UF,Total,Municipal,,,
2025,Ceará,UF,Urbana,Municipal,,,
2025,Ceará,UF,Rural,Municipal,,,
2025,Ceará,UF,Total,Privada,98.6,1.2,0.2
2025,Ceará,UF,Urbana,Privada,98.6,1.2,0.2
2025,Ceará,UF,Rural,Privada,100.0,0.0,0.0
2025,Ceará,UF,Total,Pública,97.5,1.0,1.5
2025,Ceará,UF,Urbana,Pública,97.4,1.0,1.6
2025,Ceará,UF,Rural,Pública,98.2,0.6,1.2
2025,Rio Grande do Norte,UF,Total,Total,93.9,3.4,2.7
2025,Rio Grande do Norte,UF,Urbana,Total,93.8,3.4,2.8
2025,Rio Grande do Norte,UF,Rural,Total,95.3,2.8,1.9
2025,Rio Grande do Norte,UF,Total,Federal,92.5,7.0,0.5
2025,Rio Grande do Norte,UF,Urbana,Federal,92.6,6.9,0.5
2025,Rio Grande do Norte,UF,Rural,Federal,92.0,7.0,1.0
2025,Rio Grande do Norte,UF,Total,Estadual,93.4,3.0,3.6
2025,Rio Grande do Norte,UF,Urbana,Estadual,93.3,3.1,3.6
2025,Rio Grande do Norte,UF,Rural,Estadual,96.5,1.2,2.3
2025,Rio Grande do Norte,UF,Total,Municipal,,,
2025,Rio Grande do Norte,UF,Urbana,Municipal,,,
2025,Rio Grande do Norte,UF,Rural,Municipal,,,
2025,Rio Grande do Norte,UF,Total,Privada,97.7,2.1,0.2
2025,Rio Grande do Norte,UF,Urbana,Privada,97.7,2.1,0.2
2025,Rio Grande do Norte,UF,Rural,Privada,100.0,0.0,0.0
2025,Rio Grande do Norte,UF,Total,Pública,93.3,3.6,3.1
2025,Rio Grande do Norte,UF,Urbana,Pública,93.2,3.6,3.2
2025,Rio Grande do Norte,UF,Rural,Pública,95.3,2.8,1.9
2025,Paraíba,UF,Total,Total,93.9,2.7,3.4
2025,Paraíba,UF,Urbana,Total,94.0,2.7,3.3
2025,Paraíba,UF,Rural,Total,93.1,3.2,3.7
2025,Paraíba,UF,Total,Federal,95.2,3.9,0.9
2025,Paraíba,UF,Urbana,Federal,95.2,3.9,0.9
2025,Paraíba,UF,Rural,Federal,92.6,7.4,0.0
2025,Paraíba,UF,Total,Estadual,93.1,2.8,4.1
2025,Paraíba,UF,Urbana,Estadual,93.1,2.7,4.2
2025,Paraíba,UF,Rural,Estadual,93.1,3.1,3.8
2025,Paraíba,UF,Total,Municipal,79.5,8.1,12.4
2025,Paraíba,UF,Urbana,Municipal,71.4,11.3,17.3
2025,Paraíba,UF,Rural,Municipal,100.0,0.0,0.0
2025,Paraíba,UF,Total,Privada,98.1,1.6,0.3
2025,Paraíba,UF,Urbana,Privada,98.1,1.6,0.3
2025,Paraíba,UF,Rural,Privada,,,
2025,Paraíba,UF,Total,Pública,93.3,2.8,3.9
2025,Paraíba,UF,Urbana,Pública,93.3,2.8,3.9
2025,Paraíba,UF,Rural,Pública,93.1,3.2,3.7
2025,Pernambuco,UF,Total,Total,97.2,2.2,0.6
2025,Pernambuco,UF,Urbana,Total,97.4,2.0,0.6
2025,Pernambuco,UF,Rural,Total,95.2,3.7,1.1
2025,Pernambuco,UF,Total,Federal,90.3,7.8,1.9
2025,Pernambuco,UF,Urbana,Federal,90.2,7.5,2.3
2025,Pernambuco,UF,Rural,Federal,90.5,8.6,0.9
2025,Pernambuco,UF,Total,Estadual,97.4,2.0,0.6
2025,Pernambuco,UF,Urbana,Estadual,97.5,1.9,0.6
2025,Pernambuco,UF,Rural,Estadual,95.8,3.1,1.1
2025,Pernambuco,UF,Total,Municipal,92.1,1.7,6.2
2025,Pernambuco,UF,Urbana,Municipal,,,
2025,Pernambuco,UF,Rural,Municipal,92.1,1.7,6.2
2025,Pernambuco,UF,Total,Privada,97.8,2.0,0.2
2025,Pernambuco,UF,Urbana,Privada,97.8,2.0,0.2
2025,Pernambuco,UF,Rural,Privada,95.9,4.1,0.0
2025,Pernambuco,UF,Total,Pública,97.2,2.2,0.6
2025,Pernambuco,UF,Urbana,Pública,97.3,2.1,0.6
2025,Pernambuco,UF,Rural,Pública,95.2,3.7,1.1
2025,Alagoas,UF,Total,Total,96.1,2.6,1.3
2025,Alagoas,UF,Urbana,Total,96.0,2.7,1.3
2025,Alagoas,UF,Rural,Total,97.2,1.1,1.7
2025,Alagoas,UF,Total,Federal,89.3,9.0,1.7
2025,Alagoas,UF,Urbana,Federal,89.3,9.0,1.7
2025,Alagoas,UF,Total,Estadual,96.4,2.2,1.4
2025,Alagoas,UF,Urbana,Estadual,96.3,2.3,1.4
2025,Alagoas,UF,Rural,Estadual,97.2,1.2,1.6
2025,Alagoas,UF,Total,Municipal,,,
2025,Alagoas,UF,Urbana,Municipal,,,
2025,Alagoas,UF,Rural,Municipal,,,
2025,Alagoas,UF,Total,Privada,97.5,2.1,0.4
2025,Alagoas,UF,Urbana,Privada,97.5,2.2,0.3
2025,Alagoas,UF,Rural,Privada,100.0,0.0,0.0
2025,Alagoas,UF,Total,Pública,95.9,2.7,1.4
2025,Alagoas,UF,Urbana,Pública,95.8,2.8,1.4
2025,Alagoas,UF,Rural,Pública,97.2,1.2,1.6
2025,Sergipe,UF,Total,Total,94.5,3.9,1.6
2025,Sergipe,UF,Urbana,Total,94.5,3.9,1.6
2025,Sergipe,UF,Rural,Total,94.7,3.8,1.5
2025,Sergipe,UF,Total,Federal,86.5,11.0,2.5
2025,Sergipe,UF,Urbana,Federal,87.3,10.4,2.3
2025,Sergipe,UF,Rural,Federal,84.8,12.4,2.8
2025,Sergipe,UF,Total,Estadual,94.3,4.0,1.7
2025,Sergipe,UF,Urbana,Estadual,94.1,4.1,1.8
2025,Sergipe,UF,Rural,Estadual,96.9,1.9,1.2
2025,Sergipe,UF,Total,Municipal,,,
2025,Sergipe,UF,Urbana,Municipal,,,
2025,Sergipe,UF,Rural,Municipal,,,
2025,Sergipe,UF,Total,Privada,97.7,2.1,0.2
2025,Sergipe,UF,Urbana,Privada,97.7,2.1,0.2
2025,Sergipe,UF,Rural,Privada,,,
2025,Sergipe,UF,Total,Pública,94.0,4.2,1.8
2025,Sergipe,UF,Urbana,Pública,93.9,4.3,1.8
2025,Sergipe,UF,Rural,Pública,94.7,3.8,1.5
2025,Bahia,UF,Total,Total,92.9,4.4,2.7
2025,Bahia,UF,Urbana,Total,92.8,4.6,2.6
2025,Bahia,UF,Rural,Total,94.6,2.3,3.1
2025,Bahia,UF,Total,Federal,87.7,9.3,3.0
2025,Bahia,UF,Urbana,Federal,87.1,9.7,3.2
2025,Bahia,UF,Rural,Federal,93.1,6.1,0.8
2025,Bahia,UF,Total,Estadual,92.5,4.4,3.1
2025,Bahia,UF,Urbana,Estadual,92.3,4.7,3.0
2025,Bahia,UF,Rural,Estadual,94.5,2.2,3.3
2025,Bahia,UF,Total,Municipal,91.1,3.6,5.3
2025,Bahia,UF,Urbana,Municipal,85.4,7.8,6.8
2025,Bahia,UF,Rural,Municipal,93.7,1.7,4.6
2025,Bahia,UF,Total,Privada,97.5,2.2,0.3
2025,Bahia,UF,Urbana,Privada,97.6,2.2,0.2
2025,Bahia,UF,Rural,Privada,96.1,2.4,1.5
2025,Bahia,UF,Total,Pública,92.4,4.6,3.0
2025,Bahia,UF,Urbana,Pública,92.1,4.9,3.0
2025,Bahia,UF,Rural,Pública,94.5,2.3,3.2
2025,Minas Gerais,UF,Total,Total,95.3,2.3,2.4
2025,Minas Gerais,UF,Urbana,Total,95.3,2.3,2.4
2025,Minas Gerais,UF,Rural,Total,96.1,2.2,1.7
2025,Minas Gerais,UF,Total,Federal,91.3,8.0,0.7
2025,Minas Gerais,UF,Urbana,Federal,90.8,8.5,0.7
2025,Minas Gerais,UF,Rural,Federal,93.2,6.1,0.7
2025,Minas Gerais,UF,Total,Estadual,95.4,2.0,2.6
2025,Minas Gerais,UF,Urbana,Estadual,95.3,2.0,2.7
2025,Minas Gerais,UF,Rural,Estadual,97.2,0.8,2.0
2025,Minas Gerais,UF,Total,Municipal,94.2,5.0,0.8
2025,Minas Gerais,UF,Urbana,Municipal,94.3,5.0,0.7
2025,Minas Gerais,UF,Rural,Municipal,93.3,5.9,0.8
2025,Minas Gerais,UF,Total,Privada,96.3,2.5,1.2
2025,Minas Gerais,UF,Urbana,Privada,96.3,2.5,1.2
2025,Minas Gerais,UF,Rural,Privada,95.3,2.5,2.2
2025,Minas Gerais,UF,Total,Pública,95.2,2.3,2.5
2025,Minas Gerais,UF,Urbana,Pública,95.2,2.3,2.5
2025,Minas Gerais,UF,Rural,Pública,96.2,2.2,1.6
2025,Espírito Santo,UF,Total,Total,98.2,1.3,0.5
2025,Espírito Santo,UF,Urbana,Total,98.4,1.1,0.5
2025,Espírito Santo,UF,Rural,Total,94.9,4.1,1.0
2025,Espírito Santo,UF,Total,Federal,93.1,5.9,1.0
2025,Espírito Santo,UF,Urbana,Federal,93.3,5.6,1.1
2025,Espírito Santo,UF,Rural,Federal,92.2,6.9,0.9
2025,Espírito Santo,UF,Total,Estadual,98.8,0.7,0.5
2025,Espírito Santo,UF,Urbana,Estadual,98.9,0.6,0.5
2025,Espírito Santo,UF,Rural,Estadual,98.2,1.2,0.6
2025,Espírito Santo,UF,Total,Municipal,,,
2025,Espírito Santo,UF,Urbana,Municipal,,,
2025,Espírito Santo,UF,Rural,Municipal,,,
2025,Espírito Santo,UF,Total,Privada,97.3,2.4,0.3
2025,Espírito Santo,UF,Urbana,Privada,97.8,2.1,0.1
2025,Espírito Santo,UF,Rural,Privada,93.1,5.0,1.9
2025,Espírito Santo,UF,Total,Pública,98.4,1.1,0.5
2025,Espírito Santo,UF,Urbana,Pública,98.5,1.0,0.5
2025,Espírito Santo,UF,Rural,Pública,95.5,3.8,0.7
2025,Rio de Janeiro,UF,Total,Total,92.8,4.1,3.1
2025,Rio de Janeiro,UF,Urbana,Total,92.7,4.2,3.1
2025,Rio de Janeiro,UF,Rural,Total,95.5,1.9,2.6
2025,Rio de Janeiro,UF,Total,Federal,89.8,8.8,1.4
2025,Rio de Janeiro,UF,Urbana,Federal,89.8,8.9,1.3
2025,Rio de Janeiro,UF,Rural,Federal,88.8,5.8,5.4
2025,Rio de Janeiro,UF,Total,Estadual,91.8,4.1,4.1
2025,Rio de Janeiro,UF,Urbana,Estadual,91.6,4.2,4.2
2025,Rio de Janeiro,UF,Rural,Estadual,95.6,1.8,2.6
2025,Rio de Janeiro,UF,Total,Municipal,87.6,9.1,3.3
2025,Rio de Janeiro,UF,Urbana,Municipal,87.6,9.1,3.3
2025,Rio de Janeiro,UF,Rural,Municipal,,,
2025,Rio de Janeiro,UF,Total,Privada,96.6,3.1,0.3
2025,Rio de Janeiro,UF,Urbana,Privada,96.6,3.1,0.3
2025,Rio de Janeiro,UF,Rural,Privada,98.9,1.1,0.0
2025,Rio de Janeiro,UF,Total,Pública,91.6,4.4,4.0
2025,Rio de Janeiro,UF,Urbana,Pública,91.5,4.5,4.0
2025,Rio de Janeiro,UF,Rural,Pública,95.4,1.9,2.7
2025,São Paulo,UF,Total,Total,94.7,2.5,2.8
2025,São Paulo,UF,Urbana,Total,94.7,2.5,2.8
2025,São Paulo,UF,Rural,Total,96.7,1.6,1.7
2025,São Paulo,UF,Total,Federal,95.4,3.9,0.7
2025,São Paulo,UF,Urbana,Federal,95.4,3.9,0.7
2025,São Paulo,UF,Total,Estadual,93.7,2.7,3.6
2025,São Paulo,UF,Urbana,Estadual,93.6,2.8,3.6
2025,São Paulo,UF,Rural,Estadual,96.5,1.6,1.9
2025,São Paulo,UF,Total,Municipal,96.0,3.3,0.7
2025,São Paulo,UF,Urbana,Municipal,96.0,3.4,0.6
2025,São Paulo,UF,Rural,Municipal,100.0,0.0,0.0
2025,São Paulo,UF,Total,Privada,98.6,1.3,0.1
2025,São Paulo,UF,Urbana,Privada,98.6,1.3,0.1
2025,São Paulo,UF,Rural,Privada,98.3,1.6,0.1
2025,São Paulo,UF,Total,Pública,93.7,2.8,3.5
2025,São Paulo,UF,Urbana,Pública,93.7,2.8,3.5
2025,São Paulo,UF,Rural,Pública,96.5,1.6,1.9
2025,Paraná,UF,Total,Total,98.2,1.5,0.3
2025,Paraná,UF,Urbana,Total,98.2,1.5,0.3
2025,Paraná,UF,Rural,Total,98.9,0.8,0.3
2025,Paraná,UF,Total,Federal,93.6,5.5,0.9
2025,Paraná,UF,Urbana,Federal,93.4,5.6,1.0
2025,Paraná,UF,Rural,Federal,96.8,2.1,1.1
2025,Paraná,UF,Total,Estadual,98.4,1.3,0.3
2025,Paraná,UF,Urbana,Estadual,98.4,1.3,0.3
2025,Paraná,UF,Rural,Estadual,98.9,0.7,0.4
2025,Paraná,UF,Total,Municipal,,,
2025,Paraná,UF,Urbana,Municipal,,,
2025,Paraná,UF,Rural,Municipal,,,
2025,Paraná,UF,Total,Privada,98.1,1.8,0.1
2025,Paraná,UF,Urbana,Privada,98.1,1.8,0.1
2025,Paraná,UF,Rural,Privada,97.8,2.2,0.0
2025,Paraná,UF,Total,Pública,98.3,1.4,0.3
2025,Paraná,UF,Urbana,Pública,98.2,1.4,0.4
2025,Paraná,UF,Rural,Pública,98.9,0.8,0.3
2025,Santa Catarina,UF,Total,Total,90.1,6.6,3.3
2025,Santa Catarina,UF,Urbana,Total,90.0,6.7,3.3
2025,Santa Catarina,UF,Rural,Total,93.9,4.4,1.7
2025,Santa Catarina,UF,Total,Federal,92.8,5.5,1.7
2025,Santa Catarina,UF,Urbana,Federal,93.0,5.2,1.8
2025,Santa Catarina,UF,Rural,Federal,90.9,8.7,0.4
2025,Santa Catarina,UF,Total,Estadual,88.5,7.5,4.0
2025,Santa Catarina,UF,Urbana,Estadual,88.4,7.6,4.0
2025,Santa Catarina,UF,Rural,Estadual,94.1,3.9,2.0
2025,Santa Catarina,UF,Total,Municipal,98.2,1.4,0.4
2025,Santa Catarina,UF,Urbana,Municipal,98.0,2.0,0.0
2025,Santa Catarina,UF,Rural,Municipal,98.8,0.0,1.2
2025,Santa Catarina,UF,Total,Privada,97.5,2.3,0.2
2025,Santa Catarina,UF,Urbana,Privada,97.5,2.3,0.2
2025,Santa Catarina,UF,Rural,Privada,97.5,2.5,0.0
2025,Santa Catarina,UF,Total,Pública,88.8,7.3,3.9
2025,Santa Catarina,UF,Urbana,Pública,88.6,7.4,4.0
2025,Santa Catarina,UF,Rural,Pública,93.7,4.6,1.7
2025,Rio Grande do Sul,UF,Total,Total,91.9,5.6,2.5
2025,Rio Grande do Sul,UF,Urbana,Total,91.8,5.6,2.6
2025,Rio Grande do Sul,UF,Rural,Total,93.2,5.0,1.8
2025,Rio Grande do Sul,UF,Total,Federal,89.8,8.3,1.9
2025,Rio Grande do Sul,UF,Urbana,Federal,89.3,8.4,2.3
2025,Rio Grande do Sul,UF,Rural,Federal,91.9,7.5,0.6
2025,Rio Grande do Sul,UF,Total,Estadual,91.5,5.8,2.7
2025,Rio Grande do Sul,UF,Urbana,Estadual,91.4,5.9,2.7
2025,Rio Grande do Sul,UF,Rural,Estadual,93.7,4.2,2.1
2025,Rio Grande do Sul,UF,Total,Municipal,79.4,17.3,3.3
2025,Rio Grande do Sul,UF,Urbana,Municipal,79.0,18.5,2.5
2025,Rio Grande do Sul,UF,Rural,Municipal,82.3,9.4,8.3
2025,Rio Grande do Sul,UF,Total,Privada,95.6,2.8,1.6
2025,Rio Grande do Sul,UF,Urbana,Privada,95.6,2.8,1.6
2025,Rio Grande do Sul,UF,Rural,Privada,97.2,0.8,2.0
2025,Rio Grande do Sul,UF,Total,Pública,91.3,6.1,2.6
2025,Rio Grande do Sul,UF,Urbana,Pública,91.2,6.1,2.7
2025,Rio Grande do Sul,UF,Rural,Pública,92.9,5.3,1.8
2025,Mato Grosso do Sul,UF,Total,Total,95.5,3.7,0.8
2025,Mato Grosso do Sul,UF,Urbana,Total,95.5,3.7,0.8
2025,Mato Grosso do Sul,UF,Rural,Total,95.8,3.4,0.8
2025,Mato Grosso do Sul,UF,Total,Federal,95.1,3.0,1.9
2025,Mato Grosso do Sul,UF,Urbana,Federal,94.8,3.1,2.1
2025,Mato Grosso do Sul,UF,Rural,Federal,96.6,2.6,0.8
2025,Mato Grosso do Sul,UF,Total,Estadual,95.2,4.0,0.8
2025,Mato Grosso do Sul,UF,Urbana,Estadual,95.2,4.0,0.8
2025,Mato Grosso do Sul,UF,Rural,Estadual,95.6,3.6,0.8
2025,Mato Grosso do Sul,UF,Total,Municipal,98.1,1.9,0.0
2025,Mato Grosso do Sul,UF,Urbana,Municipal,,,
2025,Mato Grosso do Sul,UF,Rural,Municipal,98.1,1.9,0.0
2025,Mato Grosso do Sul,UF,Total,Privada,98.0,2.0,0.0
2025,Mato Grosso do Sul,UF,Urbana,Privada,98.1,1.9,0.0
2025,Mato Grosso do Sul,UF,Rural,Privada,96.1,2.8,1.1
2025,Mato Grosso do Sul,UF,Total,Pública,95.2,3.9,0.9
2025,Mato Grosso do Sul,UF,Urbana,Pública,95.2,4.0,0.8
2025,Mato Grosso do Sul,UF,Rural,Pública,95.8,3.5,0.7
2025,Mato Grosso,UF,Total,Total,98.8,1.1,0.1
2025,Mato Grosso,UF,Urbana,Total,98.9,1.0,0.1
2025,Mato Grosso,UF,Rural,Total,98.6,1.2,0.2
2025,Mato Grosso,UF,Total,Federal,94.0,5.2,0.8
2025,Mato Grosso,UF,Urbana,Federal,94.0,5.0,1.0
